"time","wallTime","source2.y","source1.y","adder.y"
3.3378,1.79731,-0.194951,-0.194951,-0.389804
3.3379,1.79732,-0.195049,-0.195049,-0.39
3.338,1.79732,-0.195147,-0.195147,-0.390196
3.3381,1.79732,-0.195245,-0.195245,-0.390392
3.3382,1.79732,-0.195343,-0.195343,-0.390588
3.3383,1.79732,-0.195441,-0.195441,-0.390784
3.3384,1.79733,-0.195539,-0.195539,-0.390981
3.3385,1.79733,-0.195637,-0.195637,-0.391177
3.3386,1.79733,-0.195735,-0.195735,-0.391373
3.3387,1.79733,-0.195834,-0.195834,-0.391569
3.3388,1.79734,-0.195932,-0.195932,-0.391765
3.3389,1.79734,-0.19603,-0.19603,-0.391961
3.339,1.79734,-0.196128,-0.196128,-0.392157
3.3391,1.79734,-0.196226,-0.196226,-0.392353
3.3392,1.79735,-0.196324,-0.196324,-0.39255
3.3393,1.79735,-0.196422,-0.196422,-0.392746
3.3394,1.79735,-0.19652,-0.19652,-0.392942
3.3395,1.79735,-0.196618,-0.196618,-0.393138
3.3396,1.79736,-0.196716,-0.196716,-0.393334
3.3397,1.79736,-0.196814,-0.196814,-0.39353
3.3398,1.79736,-0.196912,-0.196912,-0.393726
3.3399,1.79736,-0.19701,-0.19701,-0.393922
3.34,1.79737,-0.197108,-0.197108,-0.394118
3.3401,1.79737,-0.197206,-0.197206,-0.394314
3.3402,1.79737,-0.197304,-0.197304,-0.39451
3.3403,1.79737,-0.197402,-0.197402,-0.394707
3.3404,1.79737,-0.1975,-0.1975,-0.394903
3.3405,1.79738,-0.197598,-0.197598,-0.395099
3.3406,1.79738,-0.197696,-0.197696,-0.395295
3.3407,1.79738,-0.197794,-0.197794,-0.395491
3.3408,1.79738,-0.197892,-0.197892,-0.395687
3.3409,1.79739,-0.19799,-0.19799,-0.395883
3.341,1.79739,-0.198088,-0.198088,-0.396079
3.3411,1.79739,-0.198186,-0.198186,-0.396275
3.3412,1.79739,-0.198284,-0.198284,-0.396471
3.3413,1.7974,-0.198383,-0.198383,-0.396667
3.3414,1.7974,-0.198481,-0.198481,-0.396863
3.3415,1.7974,-0.198579,-0.198579,-0.397059
3.3416,1.7974,-0.198677,-0.198677,-0.397255
3.3417,1.79741,-0.198775,-0.198775,-0.397451
3.3418,1.79741,-0.198873,-0.198873,-0.397647
3.3419,1.79741,-0.198971,-0.198971,-0.397843
3.342,1.79741,-0.199069,-0.199069,-0.398039
3.3421,1.79742,-0.199167,-0.199167,-0.398235
3.3422,1.79742,-0.199265,-0.199265,-0.398431
3.3423,1.79742,-0.199363,-0.199363,-0.398627
3.3424,1.79742,-0.199461,-0.199461,-0.398823
3.3425,1.79743,-0.199559,-0.199559,-0.399019
3.3426,1.79743,-0.199656,-0.199656,-0.399215
3.3427,1.79743,-0.199754,-0.199754,-0.399411
3.3428,1.79743,-0.199852,-0.199852,-0.399607
3.3429,1.79743,-0.19995,-0.19995,-0.399803
3.343,1.79744,-0.200048,-0.200048,-0.399999
3.3431,1.79744,-0.200146,-0.200146,-0.400195
3.3432,1.79744,-0.200244,-0.200244,-0.400391
3.3433,1.79744,-0.200342,-0.200342,-0.400587
3.3434,1.79745,-0.20044,-0.20044,-0.400783
3.3435,1.79745,-0.200538,-0.200538,-0.400979
3.3436,1.79745,-0.200636,-0.200636,-0.401175
3.3437,1.79745,-0.200734,-0.200734,-0.40137
3.3438,1.79746,-0.200832,-0.200832,-0.401566
3.3439,1.79746,-0.20093,-0.20093,-0.401762
3.344,1.79746,-0.201028,-0.201028,-0.401958
3.3441,1.79746,-0.201126,-0.201126,-0.402154
3.3442,1.79747,-0.201224,-0.201224,-0.40235
3.3443,1.79747,-0.201322,-0.201322,-0.402546
3.3444,1.79747,-0.20142,-0.20142,-0.402742
3.3445,1.79747,-0.201518,-0.201518,-0.402938
3.3446,1.79748,-0.201616,-0.201616,-0.403134
3.3447,1.79748,-0.201714,-0.201714,-0.40333
3.3448,1.79748,-0.201812,-0.201812,-0.403525
3.3449,1.79748,-0.20191,-0.20191,-0.403721
3.345,1.79749,-0.202008,-0.202008,-0.403917
3.3451,1.79749,-0.202106,-0.202106,-0.404113
3.3452,1.79749,-0.202203,-0.202203,-0.404309
3.3453,1.79749,-0.202301,-0.202301,-0.404505
3.3454,1.7975,-0.202399,-0.202399,-0.404701
3.3455,1.7975,-0.202497,-0.202497,-0.404897
3.3456,1.7975,-0.202595,-0.202595,-0.405092
3.3457,1.7975,-0.202693,-0.202693,-0.405288
3.3458,1.79751,-0.202791,-0.202791,-0.405484
3.3459,1.79751,-0.202889,-0.202889,-0.40568
3.346,1.79751,-0.202987,-0.202987,-0.405876
3.3461,1.79751,-0.203085,-0.203085,-0.406072
3.3462,1.79752,-0.203183,-0.203183,-0.406268
3.3463,1.79752,-0.203281,-0.203281,-0.406463
3.3464,1.79752,-0.203379,-0.203379,-0.406659
3.3465,1.79752,-0.203476,-0.203476,-0.406855
3.3466,1.79753,-0.203574,-0.203574,-0.407051
3.3467,1.79753,-0.203672,-0.203672,-0.407247
3.3468,1.79753,-0.20377,-0.20377,-0.407442
3.3469,1.79753,-0.203868,-0.203868,-0.407638
3.347,1.79754,-0.203966,-0.203966,-0.407834
3.3471,1.79754,-0.204064,-0.204064,-0.40803
3.3472,1.79754,-0.204162,-0.204162,-0.408226
3.3473,1.79754,-0.20426,-0.20426,-0.408421
3.3474,1.79754,-0.204358,-0.204358,-0.408617
3.3475,1.79755,-0.204455,-0.204455,-0.408813
3.3476,1.79755,-0.204553,-0.204553,-0.409009
3.3477,1.79755,-0.204651,-0.204651,-0.409205
3.3478,1.79755,-0.204749,-0.204749,-0.4094
3.3479,1.79756,-0.204847,-0.204847,-0.409596
3.348,1.79756,-0.204945,-0.204945,-0.409792
3.3481,1.79756,-0.205043,-0.205043,-0.409988
3.3482,1.79756,-0.205141,-0.205141,-0.410183
3.3483,1.79757,-0.205238,-0.205238,-0.410379
3.3484,1.79757,-0.205336,-0.205336,-0.410575
3.3485,1.79757,-0.205434,-0.205434,-0.410771
3.3486,1.79757,-0.205532,-0.205532,-0.410966
3.3487,1.79758,-0.20563,-0.20563,-0.411162
3.3488,1.79758,-0.205728,-0.205728,-0.411358
3.3489,1.79758,-0.205826,-0.205826,-0.411553
3.349,1.79758,-0.205924,-0.205924,-0.411749
3.3491,1.79759,-0.206021,-0.206021,-0.411945
3.3492,1.79759,-0.206119,-0.206119,-0.412141
3.3493,1.79759,-0.206217,-0.206217,-0.412336
3.3494,1.79759,-0.206315,-0.206315,-0.412532
3.3495,1.7976,-0.206413,-0.206413,-0.412728
3.3496,1.7976,-0.206511,-0.206511,-0.412923
3.3497,1.7976,-0.206608,-0.206608,-0.413119
3.3498,1.7976,-0.206706,-0.206706,-0.413315
3.3499,1.7976,-0.206804,-0.206804,-0.41351
3.35,1.79761,-0.206902,-0.206902,-0.413706
3.3501,1.79761,-0.207,-0.207,-0.413902
3.3502,1.79761,-0.207098,-0.207098,-0.414097
3.3503,1.79761,-0.207195,-0.207195,-0.414293
3.3504,1.79762,-0.207293,-0.207293,-0.414489
3.3505,1.79762,-0.207391,-0.207391,-0.414684
3.3506,1.79762,-0.207489,-0.207489,-0.41488
3.3507,1.79762,-0.207587,-0.207587,-0.415076
3.3508,1.79763,-0.207685,-0.207685,-0.415271
3.3509,1.79763,-0.207782,-0.207782,-0.415467
3.351,1.79763,-0.20788,-0.20788,-0.415663
3.3511,1.79763,-0.207978,-0.207978,-0.415858
3.3512,1.79764,-0.208076,-0.208076,-0.416054
3.3513,1.79764,-0.208174,-0.208174,-0.41625
3.3514,1.79764,-0.208271,-0.208271,-0.416445
3.3515,1.79764,-0.208369,-0.208369,-0.416641
3.3516,1.79765,-0.208467,-0.208467,-0.416836
3.3517,1.79765,-0.208565,-0.208565,-0.417032
3.3518,1.79765,-0.208663,-0.208663,-0.417228
3.3519,1.79765,-0.20876,-0.20876,-0.417423
3.352,1.79766,-0.208858,-0.208858,-0.417619
3.3521,1.79766,-0.208956,-0.208956,-0.417814
3.3522,1.79766,-0.209054,-0.209054,-0.41801
3.3523,1.79766,-0.209152,-0.209152,-0.418206
3.3524,1.79766,-0.209249,-0.209249,-0.418401
3.3525,1.79767,-0.209347,-0.209347,-0.418597
3.3526,1.79767,-0.209445,-0.209445,-0.418792
3.3527,1.79767,-0.209543,-0.209543,-0.418988
3.3528,1.79767,-0.209641,-0.209641,-0.419183
3.3529,1.79768,-0.209738,-0.209738,-0.419379
3.353,1.79768,-0.209836,-0.209836,-0.419574
3.3531,1.79768,-0.209934,-0.209934,-0.41977
3.3532,1.79768,-0.210032,-0.210032,-0.419966
3.3533,1.79769,-0.210129,-0.210129,-0.420161
3.3534,1.79769,-0.210227,-0.210227,-0.420357
3.3535,1.79769,-0.210325,-0.210325,-0.420552
3.3536,1.79769,-0.210423,-0.210423,-0.420748
3.3537,1.7977,-0.21052,-0.21052,-0.420943
3.3538,1.7977,-0.210618,-0.210618,-0.421139
3.3539,1.7977,-0.210716,-0.210716,-0.421334
3.354,1.7977,-0.210814,-0.210814,-0.42153
3.3541,1.79771,-0.210912,-0.210912,-0.421725
3.3542,1.79771,-0.211009,-0.211009,-0.421921
3.3543,1.79771,-0.211107,-0.211107,-0.422116
3.3544,1.79772,-0.211205,-0.211205,-0.422312
3.3545,1.79772,-0.211302,-0.211302,-0.422507
3.3546,1.79773,-0.2114,-0.2114,-0.422703
3.3547,1.81513,-0.211498,-0.211498,-0.422898
3.3548,1.81513,-0.211596,-0.211596,-0.423094
3.3549,1.81514,-0.211693,-0.211693,-0.423289
3.355,1.81514,-0.211791,-0.211791,-0.423485
3.3551,1.81514,-0.211889,-0.211889,-0.42368
3.3552,1.81514,-0.211987,-0.211987,-0.423876
3.3553,1.81515,-0.212084,-0.212084,-0.424071
3.3554,1.81515,-0.212182,-0.212182,-0.424266
3.3555,1.81515,-0.21228,-0.21228,-0.424462
3.3556,1.81515,-0.212378,-0.212378,-0.424657
3.3557,1.81515,-0.212475,-0.212475,-0.424853
3.3558,1.81516,-0.212573,-0.212573,-0.425048
3.3559,1.81516,-0.212671,-0.212671,-0.425244
3.356,1.81516,-0.212768,-0.212768,-0.425439
3.3561,1.81517,-0.212866,-0.212866,-0.425634
3.3562,1.81517,-0.212964,-0.212964,-0.42583
3.3563,1.81517,-0.213062,-0.213062,-0.426025
3.3564,1.81517,-0.213159,-0.213159,-0.426221
3.3565,1.81518,-0.213257,-0.213257,-0.426416
3.3566,1.81518,-0.213355,-0.213355,-0.426612
3.3567,1.81518,-0.213452,-0.213452,-0.426807
3.3568,1.81518,-0.21355,-0.21355,-0.427002
3.3569,1.81519,-0.213648,-0.213648,-0.427198
3.357,1.81519,-0.213745,-0.213745,-0.427393
3.3571,1.81519,-0.213843,-0.213843,-0.427588
3.3572,1.81519,-0.213941,-0.213941,-0.427784
3.3573,1.8152,-0.214038,-0.214038,-0.427979
3.3574,1.8152,-0.214136,-0.214136,-0.428175
3.3575,1.8152,-0.214234,-0.214234,-0.42837
3.3576,1.81521,-0.214331,-0.214331,-0.428565
3.3577,1.81521,-0.214429,-0.214429,-0.428761
3.3578,1.81521,-0.214527,-0.214527,-0.428956
3.3579,1.81521,-0.214624,-0.214624,-0.429151
3.358,1.81522,-0.214722,-0.214722,-0.429347
3.3581,1.81522,-0.21482,-0.21482,-0.429542
3.3582,1.81522,-0.214917,-0.214917,-0.429737
3.3583,1.81522,-0.215015,-0.215015,-0.429933
3.3584,1.81523,-0.215113,-0.215113,-0.430128
3.3585,1.81523,-0.21521,-0.21521,-0.430323
3.3586,1.81523,-0.215308,-0.215308,-0.430519
3.3587,1.81523,-0.215406,-0.215406,-0.430714
3.3588,1.81524,-0.215503,-0.215503,-0.430909
3.3589,1.81524,-0.215601,-0.215601,-0.431105
3.359,1.81524,-0.215699,-0.215699,-0.4313
3.3591,1.81524,-0.215796,-0.215796,-0.431495
3.3592,1.81525,-0.215894,-0.215894,-0.43169
3.3593,1.81525,-0.215992,-0.215992,-0.431886
3.3594,1.81525,-0.216089,-0.216089,-0.432081
3.3595,1.81525,-0.216187,-0.216187,-0.432276
3.3596,1.81526,-0.216285,-0.216285,-0.432471
3.3597,1.81526,-0.216382,-0.216382,-0.432667
3.3598,1.81526,-0.21648,-0.21648,-0.432862
3.3599,1.81526,-0.216577,-0.216577,-0.433057
3.36,1.81527,-0.216675,-0.216675,-0.433253
3.3601,1.81527,-0.216773,-0.216773,-0.433448
3.3602,1.81527,-0.21687,-0.21687,-0.433643
3.3603,1.81528,-0.216968,-0.216968,-0.433838
3.3604,1.81528,-0.217066,-0.217066,-0.434034
3.3605,1.81528,-0.217163,-0.217163,-0.434229
3.3606,1.81528,-0.217261,-0.217261,-0.434424
3.3607,1.81529,-0.217358,-0.217358,-0.434619
3.3608,1.81529,-0.217456,-0.217456,-0.434814
3.3609,1.81529,-0.217554,-0.217554,-0.43501
3.361,1.81529,-0.217651,-0.217651,-0.435205
3.3611,1.8153,-0.217749,-0.217749,-0.4354
3.3612,1.8153,-0.217846,-0.217846,-0.435595
3.3613,1.8153,-0.217944,-0.217944,-0.43579
3.3614,1.8153,-0.218042,-0.218042,-0.435986
3.3615,1.81531,-0.218139,-0.218139,-0.436181
3.3616,1.81531,-0.218237,-0.218237,-0.436376
3.3617,1.81531,-0.218334,-0.218334,-0.436571
3.3618,1.81531,-0.218432,-0.218432,-0.436766
3.3619,1.81532,-0.21853,-0.21853,-0.436962
3.362,1.81532,-0.218627,-0.218627,-0.437157
3.3621,1.81532,-0.218725,-0.218725,-0.437352
3.3622,1.81532,-0.218822,-0.218822,-0.437547
3.3623,1.81533,-0.21892,-0.21892,-0.437742
3.3624,1.81533,-0.219017,-0.219017,-0.437937
3.3625,1.81533,-0.219115,-0.219115,-0.438132
3.3626,1.81533,-0.219213,-0.219213,-0.438328
3.3627,1.81534,-0.21931,-0.21931,-0.438523
3.3628,1.81534,-0.219408,-0.219408,-0.438718
3.3629,1.81534,-0.219505,-0.219505,-0.438913
3.363,1.81534,-0.219603,-0.219603,-0.439108
3.3631,1.81535,-0.2197,-0.2197,-0.439303
3.3632,1.81535,-0.219798,-0.219798,-0.439498
3.3633,1.81535,-0.219895,-0.219895,-0.439693
3.3634,1.81535,-0.219993,-0.219993,-0.439889
3.3635,1.81536,-0.220091,-0.220091,-0.440084
3.3636,1.81536,-0.220188,-0.220188,-0.440279
3.3637,1.81536,-0.220286,-0.220286,-0.440474
3.3638,1.81536,-0.220383,-0.220383,-0.440669
3.3639,1.81537,-0.220481,-0.220481,-0.440864
3.364,1.81537,-0.220578,-0.220578,-0.441059
3.3641,1.81537,-0.220676,-0.220676,-0.441254
3.3642,1.81537,-0.220773,-0.220773,-0.441449
3.3643,1.81538,-0.220871,-0.220871,-0.441644
3.3644,1.81538,-0.220968,-0.220968,-0.441839
3.3645,1.81538,-0.221066,-0.221066,-0.442034
3.3646,1.81538,-0.221163,-0.221163,-0.442229
3.3647,1.81539,-0.221261,-0.221261,-0.442425
3.3648,1.81539,-0.221359,-0.221359,-0.44262
3.3649,1.81539,-0.221456,-0.221456,-0.442815
3.365,1.81539,-0.221554,-0.221554,-0.44301
3.3651,1.8154,-0.221651,-0.221651,-0.443205
3.3652,1.8154,-0.221749,-0.221749,-0.4434
3.3653,1.8154,-0.221846,-0.221846,-0.443595
3.3654,1.8154,-0.221944,-0.221944,-0.44379
3.3655,1.8154,-0.222041,-0.222041,-0.443985
3.3656,1.81541,-0.222139,-0.222139,-0.44418
3.3657,1.81541,-0.222236,-0.222236,-0.444375
3.3658,1.81541,-0.222334,-0.222334,-0.44457
3.3659,1.81542,-0.222431,-0.222431,-0.444765
3.366,1.81542,-0.222529,-0.222529,-0.44496
3.3661,1.81542,-0.222626,-0.222626,-0.445155
3.3662,1.81542,-0.222724,-0.222724,-0.44535
3.3663,1.81543,-0.222821,-0.222821,-0.445545
3.3664,1.81543,-0.222919,-0.222919,-0.44574
3.3665,1.81543,-0.223016,-0.223016,-0.445935
3.3666,1.81543,-0.223114,-0.223114,-0.44613
3.3667,1.81544,-0.223211,-0.223211,-0.446325
3.3668,1.81544,-0.223308,-0.223308,-0.446519
3.3669,1.81544,-0.223406,-0.223406,-0.446714
3.367,1.81544,-0.223503,-0.223503,-0.446909
3.3671,1.81545,-0.223601,-0.223601,-0.447104
3.3672,1.81546,-0.223698,-0.223698,-0.447299
3.3673,1.81546,-0.223796,-0.223796,-0.447494
3.3674,1.81546,-0.223893,-0.223893,-0.447689
3.3675,1.81546,-0.223991,-0.223991,-0.447884
3.3676,1.81547,-0.224088,-0.224088,-0.448079
3.3677,1.81547,-0.224186,-0.224186,-0.448274
3.3678,1.81547,-0.224283,-0.224283,-0.448469
3.3679,1.81547,-0.224381,-0.224381,-0.448664
3.368,1.81547,-0.224478,-0.224478,-0.448859
3.3681,1.81548,-0.224575,-0.224575,-0.449053
3.3682,1.81548,-0.224673,-0.224673,-0.449248
3.3683,1.81548,-0.22477,-0.22477,-0.449443
3.3684,1.81548,-0.224868,-0.224868,-0.449638
3.3685,1.81549,-0.224965,-0.224965,-0.449833
3.3686,1.81549,-0.225063,-0.225063,-0.450028
3.3687,1.81549,-0.22516,-0.22516,-0.450223
3.3688,1.81549,-0.225258,-0.225258,-0.450418
3.3689,1.8155,-0.225355,-0.225355,-0.450612
3.369,1.8155,-0.225452,-0.225452,-0.450807
3.3691,1.8155,-0.22555,-0.22555,-0.451002
3.3692,1.8155,-0.225647,-0.225647,-0.451197
3.3693,1.81551,-0.225745,-0.225745,-0.451392
3.3694,1.81551,-0.225842,-0.225842,-0.451587
3.3695,1.81551,-0.225939,-0.225939,-0.451782
3.3696,1.81551,-0.226037,-0.226037,-0.451976
3.3697,1.81552,-0.226134,-0.226134,-0.452171
3.3698,1.81552,-0.226232,-0.226232,-0.452366
3.3699,1.81552,-0.226329,-0.226329,-0.452561
3.37,1.81552,-0.226427,-0.226427,-0.452756
3.3701,1.81553,-0.226524,-0.226524,-0.45295
3.3702,1.81553,-0.226621,-0.226621,-0.453145
3.3703,1.81553,-0.226719,-0.226719,-0.45334
3.3704,1.81554,-0.226816,-0.226816,-0.453535
3.3705,1.81554,-0.226914,-0.226914,-0.45373
3.3706,1.81554,-0.227011,-0.227011,-0.453924
3.3707,1.81554,-0.227108,-0.227108,-0.454119
3.3708,1.81555,-0.227206,-0.227206,-0.454314
3.3709,1.81555,-0.227303,-0.227303,-0.454509
3.371,1.81555,-0.2274,-0.2274,-0.454703
3.3711,1.81555,-0.227498,-0.227498,-0.454898
3.3712,1.81556,-0.227595,-0.227595,-0.455093
3.3713,1.81556,-0.227693,-0.227693,-0.455288
3.3714,1.81556,-0.22779,-0.22779,-0.455483
3.3715,1.81556,-0.227887,-0.227887,-0.455677
3.3716,1.81557,-0.227985,-0.227985,-0.455872
3.3717,1.81557,-0.228082,-0.228082,-0.456067
3.3718,1.81557,-0.228179,-0.228179,-0.456261
3.3719,1.81557,-0.228277,-0.228277,-0.456456
3.372,1.81558,-0.228374,-0.228374,-0.456651
3.3721,1.81558,-0.228471,-0.228471,-0.456846
3.3722,1.81558,-0.228569,-0.228569,-0.45704
3.3723,1.81558,-0.228666,-0.228666,-0.457235
3.3724,1.81559,-0.228764,-0.228764,-0.45743
3.3725,1.81559,-0.228861,-0.228861,-0.457624
3.3726,1.81559,-0.228958,-0.228958,-0.457819
3.3727,1.81559,-0.229056,-0.229056,-0.458014
3.3728,1.8156,-0.229153,-0.229153,-0.458208
3.3729,1.8156,-0.22925,-0.22925,-0.458403
3.373,1.8156,-0.229348,-0.229348,-0.458598
3.3731,1.8156,-0.229445,-0.229445,-0.458793
3.3732,1.81561,-0.229542,-0.229542,-0.458987
3.3733,1.81561,-0.22964,-0.22964,-0.459182
3.3734,1.81561,-0.229737,-0.229737,-0.459376
3.3735,1.81561,-0.229834,-0.229834,-0.459571
3.3736,1.81562,-0.229932,-0.229932,-0.459766
3.3737,1.81562,-0.230029,-0.230029,-0.45996
3.3738,1.81562,-0.230126,-0.230126,-0.460155
3.3739,1.81562,-0.230224,-0.230224,-0.46035
3.374,1.81563,-0.230321,-0.230321,-0.460544
3.3741,1.81563,-0.230418,-0.230418,-0.460739
3.3742,1.81563,-0.230515,-0.230515,-0.460934
3.3743,1.81563,-0.230613,-0.230613,-0.461128
3.3744,1.81564,-0.23071,-0.23071,-0.461323
3.3745,1.81564,-0.230807,-0.230807,-0.461517
3.3746,1.81564,-0.230905,-0.230905,-0.461712
3.3747,1.81564,-0.231002,-0.231002,-0.461907
3.3748,1.81564,-0.231099,-0.231099,-0.462101
3.3749,1.81565,-0.231197,-0.231197,-0.462296
3.375,1.81565,-0.231294,-0.231294,-0.46249
3.3751,1.81565,-0.231391,-0.231391,-0.462685
3.3752,1.81565,-0.231488,-0.231488,-0.462879
3.3753,1.81566,-0.231586,-0.231586,-0.463074
3.3754,1.81566,-0.231683,-0.231683,-0.463269
3.3755,1.81566,-0.23178,-0.23178,-0.463463
3.3756,1.81566,-0.231878,-0.231878,-0.463658
3.3757,1.81567,-0.231975,-0.231975,-0.463852
3.3758,1.81567,-0.232072,-0.232072,-0.464047
3.3759,1.81567,-0.232169,-0.232169,-0.464241
3.376,1.81567,-0.232267,-0.232267,-0.464436
3.3761,1.81568,-0.232364,-0.232364,-0.46463
3.3762,1.81568,-0.232461,-0.232461,-0.464825
3.3763,1.81568,-0.232558,-0.232558,-0.465019
3.3764,1.81568,-0.232656,-0.232656,-0.465214
3.3765,1.81569,-0.232753,-0.232753,-0.465409
3.3766,1.81569,-0.23285,-0.23285,-0.465603
3.3767,1.81569,-0.232947,-0.232947,-0.465798
3.3768,1.81569,-0.233045,-0.233045,-0.465992
3.3769,1.8157,-0.233142,-0.233142,-0.466187
3.377,1.8157,-0.233239,-0.233239,-0.466381
3.3771,1.8157,-0.233336,-0.233336,-0.466575
3.3772,1.8157,-0.233434,-0.233434,-0.46677
3.3773,1.81571,-0.233531,-0.233531,-0.466964
3.3774,1.81571,-0.233628,-0.233628,-0.467159
3.3775,1.81571,-0.233725,-0.233725,-0.467353
3.3776,1.81571,-0.233823,-0.233823,-0.467548
3.3777,1.81572,-0.23392,-0.23392,-0.467742
3.3778,1.81572,-0.234017,-0.234017,-0.467937
3.3779,1.81572,-0.234114,-0.234114,-0.468131
3.378,1.81572,-0.234211,-0.234211,-0.468326
3.3781,1.81573,-0.234309,-0.234309,-0.46852
3.3782,1.81573,-0.234406,-0.234406,-0.468714
3.3783,1.81573,-0.234503,-0.234503,-0.468909
3.3784,1.81573,-0.2346,-0.2346,-0.469103
3.3785,1.81574,-0.234697,-0.234697,-0.469298
3.3786,1.81574,-0.234795,-0.234795,-0.469492
3.3787,1.81574,-0.234892,-0.234892,-0.469687
3.3788,1.81574,-0.234989,-0.234989,-0.469881
3.3789,1.81575,-0.235086,-0.235086,-0.470075
3.379,1.81575,-0.235183,-0.235183,-0.47027
3.3791,1.81575,-0.235281,-0.235281,-0.470464
3.3792,1.81575,-0.235378,-0.235378,-0.470659
3.3793,1.81576,-0.235475,-0.235475,-0.470853
3.3794,1.81576,-0.235572,-0.235572,-0.471047
3.3795,1.81576,-0.235669,-0.235669,-0.471242
3.3796,1.81576,-0.235767,-0.235767,-0.471436
3.3797,1.81576,-0.235864,-0.235864,-0.47163
3.3798,1.81577,-0.235961,-0.235961,-0.471825
3.3799,1.81577,-0.236058,-0.236058,-0.472019
3.38,1.81577,-0.236155,-0.236155,-0.472213
3.3801,1.81577,-0.236252,-0.236252,-0.472408
3.3802,1.81578,-0.23635,-0.23635,-0.472602
3.3803,1.81578,-0.236447,-0.236447,-0.472796
3.3804,1.81578,-0.236544,-0.236544,-0.472991
3.3805,1.81579,-0.236641,-0.236641,-0.473185
3.3806,1.81579,-0.236738,-0.236738,-0.473379
3.3807,1.81579,-0.236835,-0.236835,-0.473574
3.3808,1.8158,-0.236933,-0.236933,-0.473768
3.3809,1.8158,-0.23703,-0.23703,-0.473962
3.381,1.8158,-0.237127,-0.237127,-0.474157
3.3811,1.8158,-0.237224,-0.237224,-0.474351
3.3812,1.81581,-0.237321,-0.237321,-0.474545
3.3813,1.81581,-0.237418,-0.237418,-0.47474
3.3814,1.81581,-0.237515,-0.237515,-0.474934
3.3815,1.81581,-0.237613,-0.237613,-0.475128
3.3816,1.81582,-0.23771,-0.23771,-0.475322
3.3817,1.81582,-0.237807,-0.237807,-0.475517
3.3818,1.81582,-0.237904,-0.237904,-0.475711
3.3819,1.81582,-0.238001,-0.238001,-0.475905
3.382,1.81583,-0.238098,-0.238098,-0.476099
3.3821,1.81583,-0.238195,-0.238195,-0.476294
3.3822,1.81583,-0.238293,-0.238293,-0.476488
3.3823,1.81583,-0.23839,-0.23839,-0.476682
3.3824,1.81584,-0.238487,-0.238487,-0.476876
3.3825,1.81584,-0.238584,-0.238584,-0.477071
3.3826,1.81584,-0.238681,-0.238681,-0.477265
3.3827,1.81584,-0.238778,-0.238778,-0.477459
3.3828,1.81585,-0.238875,-0.238875,-0.477653
3.3829,1.81585,-0.238972,-0.238972,-0.477847
3.383,1.81585,-0.239069,-0.239069,-0.478042
3.3831,1.81585,-0.239166,-0.239166,-0.478236
3.3832,1.81586,-0.239264,-0.239264,-0.47843
3.3833,1.81586,-0.239361,-0.239361,-0.478624
3.3834,1.81586,-0.239458,-0.239458,-0.478818
3.3835,1.81587,-0.239555,-0.239555,-0.479013
3.3836,1.81587,-0.239652,-0.239652,-0.479207
3.3837,1.81587,-0.239749,-0.239749,-0.479401
3.3838,1.81587,-0.239846,-0.239846,-0.479595
3.3839,1.81588,-0.239943,-0.239943,-0.479789
3.384,1.81588,-0.24004,-0.24004,-0.479983
3.3841,1.81588,-0.240137,-0.240137,-0.480178
3.3842,1.81588,-0.240234,-0.240234,-0.480372
3.3843,1.81589,-0.240332,-0.240332,-0.480566
3.3844,1.81589,-0.240429,-0.240429,-0.48076
3.3845,1.81589,-0.240526,-0.240526,-0.480954
3.3846,1.81589,-0.240623,-0.240623,-0.481148
3.3847,1.8159,-0.24072,-0.24072,-0.481342
3.3848,1.8159,-0.240817,-0.240817,-0.481537
3.3849,1.8159,-0.240914,-0.240914,-0.481731
3.385,1.8159,-0.241011,-0.241011,-0.481925
3.3851,1.81591,-0.241108,-0.241108,-0.482119
3.3852,1.81591,-0.241205,-0.241205,-0.482313
3.3853,1.81591,-0.241302,-0.241302,-0.482507
3.3854,1.81591,-0.241399,-0.241399,-0.482701
3.3855,1.81592,-0.241496,-0.241496,-0.482895
3.3856,1.81592,-0.241593,-0.241593,-0.483089
3.3857,1.81592,-0.24169,-0.24169,-0.483283
3.3858,1.81592,-0.241787,-0.241787,-0.483477
3.3859,1.81592,-0.241884,-0.241884,-0.483672
3.386,1.81593,-0.241981,-0.241981,-0.483866
3.3861,1.81593,-0.242078,-0.242078,-0.48406
3.3862,1.81593,-0.242175,-0.242175,-0.484254
3.3863,1.81593,-0.242272,-0.242272,-0.484448
3.3864,1.81594,-0.242369,-0.242369,-0.484642
3.3865,1.81594,-0.242466,-0.242466,-0.484836
3.3866,1.81594,-0.242563,-0.242563,-0.48503
3.3867,1.81595,-0.24266,-0.24266,-0.485224
3.3868,1.81595,-0.242757,-0.242757,-0.485418
3.3869,1.81595,-0.242854,-0.242854,-0.485612
3.387,1.81595,-0.242951,-0.242951,-0.485806
3.3871,1.81595,-0.243048,-0.243048,-0.486
3.3872,1.81596,-0.243145,-0.243145,-0.486194
3.3873,1.81596,-0.243242,-0.243242,-0.486388
3.3874,1.81596,-0.243339,-0.243339,-0.486582
3.3875,1.81596,-0.243436,-0.243436,-0.486776
3.3876,1.81597,-0.243533,-0.243533,-0.48697
3.3877,1.81597,-0.24363,-0.24363,-0.487164
3.3878,1.81597,-0.243727,-0.243727,-0.487358
